vehicle_id,region_id,start_time,end_time,cost,is_trusted
1,45,65486,65520,14.6,True
1,45,65521,65580,14.6,True
1,45,65581,65640,14.6,True
1,45,65641,65700,14.6,True
1,45,65701,65760,14.6,True
1,45,65761,65820,14.6,True
1,45,65821,65880,14.6,True
1,45,65881,65940,14.6,True
1,45,65941,66000,14.6,True
1,45,66001,66060,14.6,True
1,45,66061,66120,14.6,True
1,45,66121,66180,14.6,True
1,45,66181,66240,14.6,True
1,45,66241,66300,14.6,True
1,45,66301,66360,14.6,True
1,45,66361,66420,14.6,True
1,45,66421,66480,14.6,True
1,45,66481,66540,14.6,True
1,45,66541,66600,14.6,True
1,45,66601,66660,14.6,True
1,45,66661,66720,14.6,True
1,45,66721,66780,14.6,True
1,45,66781,66840,14.6,True
1,45,66841,66900,14.6,True
1,45,66901,66960,14.6,True
1,45,66961,67020,14.6,True
1,45,67021,67080,14.6,True
1,45,67081,67140,14.6,True
1,45,67141,67200,14.6,True
1,45,67201,67260,14.6,True
1,45,67261,67320,14.6,True
1,45,67321,67380,14.6,True
1,45,67381,67440,14.6,True
1,45,67441,67500,14.6,True
1,45,67501,67560,14.6,True
1,45,67561,67620,14.6,True
1,45,67621,67680,14.6,True
1,45,67681,67740,14.6,True
1,45,67741,67800,14.6,True
1,45,67801,67860,14.6,True
1,45,67861,67920,14.6,True
1,45,67921,67980,14.6,True
1,45,67981,68002,14.6,True
10,36,63312,63360,9.1,True
10,36,63361,63420,9.1,True
10,36,63421,63480,9.1,True
10,36,63481,63540,9.1,True
10,36,63541,63600,9.1,True
10,36,63601,63660,9.1,True
10,36,63661,63720,9.1,True
10,36,63721,63780,9.1,True
10,36,63781,63840,9.1,True
10,36,63841,63900,9.1,True
10,36,63901,63960,9.1,True
10,36,63961,64020,9.1,True
10,36,64021,64080,9.1,True
10,36,64081,64140,9.1,True
10,36,64141,64200,9.1,True
10,26,64201,64260,9.1,True
10,27,64261,64320,9.1,True
10,27,64321,64380,9.1,True
10,27,64381,64440,9.1,True
10,27,64441,64461,9.1,True
100,46,39376,39420,16.0,False
100,46,39421,39480,16.0,False
100,46,39481,39540,16.0,False
100,46,39541,39600,16.0,False
100,46,39601,39660,16.0,False
100,46,39661,39720,16.0,False
100,46,39721,39771,16.0,False
1000,45,64473,64500,18.4,True
1000,45,64501,64560,18.4,True
1000,45,64561,64620,18.4,True
1000,45,64621,64680,18.4,True
1000,45,64681,64740,18.4,True
1000,46,64741,64800,18.4,True
1000,46,64801,64860,18.4,True
1000,46,64861,64920,18.4,True
1000,46,64921,64980,18.4,True
1000,46,64981,65040,18.4,True
1000,46,65041,65100,18.4,True
1000,46,65101,65160,18.4,True
1000,46,65161,65220,18.4,True
1000,47,65221,65280,18.4,True
1000,47,65281,65340,18.4,True
1000,47,65341,65400,18.4,True
1000,47,65401,65403,18.4,True
1001,37,51381,51420,11.3,True
1001,37,51421,51480,11.3,True
1001,37,51481,51540,11.3,True
1001,37,51541,51600,11.3,True
1001,37,51601,51660,11.3,True
1001,37,51661,51720,11.3,True
1001,37,51721,51780,11.3,True
1001,47,51781,51840,11.3,True
1001,47,51841,51900,11.3,True
1001,47,51901,51960,11.3,True
1001,47,51961,52020,11.3,True
1001,47,52021,52080,11.3,True
1001,47,52081,52090,11.3,True
1002,47,61287,61320,8.3,False
1002,47,61321,61368,8.3,False
1003,47,61681,61740,5.4,True
1003,47,61741,61800,5.4,True
1003,47,61801,61860,5.4,True
1003,47,61861,61920,5.4,True
1003,46,61921,61980,5.4,True
1003,46,61981,62040,5.4,True
1003,46,62041,62100,5.4,True
1003,46,62101,62160,5.4,True
1003,46,62161,62220,5.4,True
1003,46,62221,62280,5.4,True
1003,46,62281,62330,5.4,True
1004,18,38914,38940,14.7,False
1004,18,38941,39000,14.7,False
1004,18,39001,39060,14.7,False
1004,18,39061,39120,14.7,False
1004,18,39121,39180,14.7,False
1004,18,39181,39240,14.7,False
1004,18,39241,39300,14.7,False
1004,18,39301,39360,14.7,False
1004,18,39361,39420,14.7,False
1004,18,39421,39480,14.7,False
1004,18,39481,39526,14.7,False
1005,74,56733,56760,8.3,False
1005,74,56761,56820,8.3,False
1005,74,56821,56880,8.3,False
1005,74,56881,56940,8.3,False
1005,64,56941,57000,8.3,False
1005,64,57001,57011,8.3,False
1006,36,62290,62340,17.1,True
1006,36,62341,62400,17.1,True
1006,36,62401,62460,17.1,True
1006,36,62461,62520,17.1,True
1006,36,62521,62580,17.1,True
1006,46,62581,62640,17.1,True
1006,46,62641,62700,17.1,True
1006,46,62701,62760,17.1,True
1006,46,62761,62820,17.1,True
1006,46,62821,62880,17.1,True
1006,46,62881,62940,17.1,True
1006,46,62941,63000,17.1,True
1006,46,63001,63060,17.1,True
1006,47,63061,63120,17.1,True
1006,47,63121,63180,17.1,True
1006,47,63181,63240,17.1,True
1006,47,63241,63293,17.1,True
1007,37,42443,42480,17.1,False
1007,37,42481,42540,17.1,False
1007,36,42541,42584,17.1,False
1008,55,58738,58740,10.1,True
1008,55,58741,58800,10.1,True
1008,55,58801,58860,10.1,True
1008,56,58861,58920,10.1,True
1008,56,58921,58980,10.1,True
1008,56,58981,59040,10.1,True
1008,56,59041,59100,10.1,True
1008,56,59101,59160,10.1,True
1008,56,59161,59220,10.1,True
1008,56,59221,59280,10.1,True
1008,56,59281,59326,10.1,True
1009,44,57325,57360,19.4,True
1009,44,57361,57420,19.4,True
1009,44,57421,57480,19.4,True
1009,44,57481,57540,19.4,True
1009,44,57541,57600,19.4,True
1009,44,57601,57660,19.4,True
1009,44,57661,57720,19.4,True
1009,44,57721,57780,19.4,True
1009,44,57781,57840,19.4,True
1009,44,57841,57900,19.4,True
1009,54,57901,57960,19.4,True
1009,54,57961,58020,19.4,True
1009,54,58021,58080,19.4,True
1009,54,58081,58140,19.4,True
1009,54,58141,58200,19.4,True
1009,54,58201,58260,19.4,True
1009,54,58261,58320,19.4,True
1009,54,58321,58380,19.4,True
1009,54,58381,58440,19.4,True
1009,54,58441,58500,19.4,True
1009,54,58501,58560,19.4,True
1009,54,58561,58620,19.4,True
1009,54,58621,58680,19.4,True
1009,54,58681,58740,19.4,True
1009,54,58741,58800,19.4,True
1009,54,58801,58860,19.4,True
1009,53,58861,58920,19.4,True
1009,63,58921,58980,19.4,True
1009,63,58981,59040,19.4,True
1009,63,59041,59100,19.4,True
1009,63,59101,59160,19.4,True
1009,63,59161,59220,19.4,True
1009,63,59221,59280,19.4,True
1009,63,59281,59340,19.4,True
1009,63,59341,59400,19.4,True
1009,63,59401,59460,19.4,True
1009,63,59461,59520,19.4,True
1009,63,59521,59580,19.4,True
1009,63,59581,59640,19.4,True
1009,63,59641,59679,19.4,True
101,46,31333,31380,6.4,True
101,46,31381,31440,6.4,True
101,46,31441,31500,6.4,True
101,46,31501,31560,6.4,True
101,46,31561,31620,6.4,True
101,46,31621,31680,6.4,True
101,46,31681,31740,6.4,True
101,47,31741,31800,6.4,True
101,47,31801,31860,6.4,True
101,47,31861,31862,6.4,True
1010,47,59047,59100,17.7,False
1010,46,59101,59160,17.7,False
1010,46,59161,59220,17.7,False
1010,46,59221,59280,17.7,False
1010,46,59281,59340,17.7,False
1010,46,59341,59400,17.7,False
1010,46,59401,59460,17.7,False
1010,46,59461,59520,17.7,False
1010,46,59521,59580,17.7,False
1010,46,59581,59640,17.7,False
1010,46,59641,59700,17.7,False
1010,46,59701,59760,17.7,False
1010,46,59761,59820,17.7,False
1010,46,59821,59880,17.7,False
1010,46,59881,59940,17.7,False
1010,46,59941,60000,17.7,False
1010,46,60001,60037,17.7,False
1011,46,64889,64920,17.1,False
1011,46,64921,64980,17.1,False
1011,46,64981,65040,17.1,False
1011,46,65041,65100,17.1,False
1011,46,65101,65160,17.1,False
1011,46,65161,65220,17.1,False
1011,46,65221,65280,17.1,False
1011,46,65281,65340,17.1,False
1011,46,65341,65362,17.1,False
1012,47,60098,60120,13.0,False
1012,47,60121,60180,13.0,False
1012,46,60181,60240,13.0,False
1012,46,60241,60300,13.0,False
1012,46,60301,60360,13.0,False
1012,46,60361,60420,13.0,False
1012,46,60421,60480,13.0,False
1012,46,60481,60540,13.0,False
1012,46,60541,60600,13.0,False
1012,46,60601,60660,13.0,False
1012,46,60661,60720,13.0,False
1012,46,60721,60780,13.0,False
1012,46,60781,60789,13.0,False
1013,64,56193,56220,10.7,False
1013,64,56221,56280,10.7,False
1013,64,56281,56340,10.7,False
1013,64,56341,56400,10.7,False
1013,64,56401,56460,10.7,False
1013,64,56461,56520,10.7,False
1013,64,56521,56580,10.7,False
1013,64,56581,56640,10.7,False
1013,64,56641,56700,10.7,False
1013,65,56701,56760,10.7,False
1013,65,56761,56820,10.7,False
1013,65,56821,56880,10.7,False
1013,65,56881,56940,10.7,False
1013,65,56941,57000,10.7,False
1013,65,57001,57060,10.7,False
1013,65,57061,57120,10.7,False
1013,65,57121,57180,10.7,False
1013,65,57181,57240,10.7,False
1013,65,57241,57300,10.7,False
1013,65,57301,57360,10.7,False
1013,65,57361,57405,10.7,False
1014,45,23947,24000,17.4,False
1014,45,24001,24060,17.4,False
1014,45,24061,24120,17.4,False
1014,45,24121,24180,17.4,False
1014,45,24181,24240,17.4,False
1014,45,24241,24285,17.4,False
1015,36,63560,63600,17.9,False
1015,36,63601,63660,17.9,False
1015,36,63661,63720,17.9,False
1015,36,63721,63780,17.9,False
1015,36,63781,63840,17.9,False
1015,36,63841,63900,17.9,False
1015,36,63901,63960,17.9,False
1015,36,63961,64020,17.9,False
1015,36,64021,64080,17.9,False
1015,36,64081,64140,17.9,False
1015,36,64141,64200,17.9,False
1015,36,64201,64260,17.9,False
1016,45,55820,55860,15.6,True
1016,45,55861,55920,15.6,True
1016,45,55921,55980,15.6,True
1016,45,55981,56040,15.6,True
1016,45,56041,56100,15.6,True
1016,45,56101,56160,15.6,True
1016,45,56161,56220,15.6,True
1016,45,56221,56280,15.6,True
1016,45,56281,56340,15.6,True
1016,45,56341,56400,15.6,True
1016,45,56401,56460,15.6,True
1016,44,56461,56520,15.6,True
1016,44,56521,56580,15.6,True
1016,44,56581,56640,15.6,True
1016,44,56641,56700,15.6,True
1016,44,56701,56760,15.6,True
1016,44,56761,56820,15.6,True
1016,44,56821,56880,15.6,True
1016,44,56881,56940,15.6,True
1016,44,56941,57000,15.6,True
1016,44,57001,57060,15.6,True
1016,44,57061,57120,15.6,True
1016,44,57121,57180,15.6,True
1016,44,57181,57240,15.6,True
1016,44,57241,57300,15.6,True
1016,44,57301,57360,15.6,True
1016,44,57361,57420,15.6,True
1016,44,57421,57480,15.6,True
1016,43,57481,57540,15.6,True
1016,43,57541,57564,15.6,True
1017,36,56923,56940,8.4,True
1017,36,56941,57000,8.4,True
1017,36,57001,57060,8.4,True
1017,36,57061,57120,8.4,True
1017,36,57121,57180,8.4,True
1017,36,57181,57206,8.4,True
1018,75,44433,44460,6.2,True
1018,75,44461,44520,6.2,True
1018,75,44521,44580,6.2,True
1018,75,44581,44640,6.2,True
1018,75,44641,44700,6.2,True
1018,75,44701,44760,6.2,True
1018,75,44761,44820,6.2,True
1018,75,44821,44880,6.2,True
1018,75,44881,44940,6.2,True
1018,75,44941,45000,6.2,True
1018,75,45001,45060,6.2,True
1018,75,45061,45120,6.2,True
1018,75,45121,45180,6.2,True
1018,75,45181,45240,6.2,True
1018,75,45241,45300,6.2,True
1018,75,45301,45360,6.2,True
1018,75,45361,45420,6.2,True
1018,75,45421,45480,6.2,True
1018,75,45481,45540,6.2,True
1018,75,45541,45600,6.2,True
1018,75,45601,45660,6.2,True
1018,75,45661,45720,6.2,True
1018,75,45721,45780,6.2,True
1018,75,45781,45840,6.2,True
1018,75,45841,45900,6.2,True
1018,75,45901,45960,6.2,True
1018,75,45961,46020,6.2,True
1018,75,46021,46072,6.2,True
1019,46,65597,65640,6.5,True
1019,46,65641,65700,6.5,True
1019,46,65701,65738,6.5,True
102,65,31627,31680,14.5,True
102,65,31681,31740,14.5,True
102,65,31741,31800,14.5,True
102,55,31801,31860,14.5,True
102,55,31861,31920,14.5,True
102,55,31921,31980,14.5,True
102,55,31981,32040,14.5,True
102,55,32041,32100,14.5,True
102,55,32101,32160,14.5,True
102,55,32161,32220,14.5,True
102,55,32221,32280,14.5,True
102,55,32281,32340,14.5,True
102,55,32341,32358,14.5,True
1020,46,36841,36856,10.6,True
1021,56,51646,51660,9.0,False
1021,56,51661,51720,9.0,False
1021,66,51721,51780,9.0,False
1021,65,51781,51840,9.0,False
1021,65,51841,51900,9.0,False
1021,65,51901,51937,9.0,False
1022,46,24496,24540,14.7,False
1022,46,24541,24600,14.7,False
1022,46,24601,24660,14.7,False
1022,46,24661,24720,14.7,False
1022,46,24721,24780,14.7,False
1022,46,24781,24826,14.7,False
1023,64,25097,25140,7.6,False
1023,64,25141,25200,7.6,False
1023,64,25201,25260,7.6,False
1023,64,25261,25320,7.6,False
1023,64,25321,25380,7.6,False
1023,64,25381,25417,7.6,False
1024,75,44955,45000,7.5,True
1024,75,45001,45060,7.5,True
1024,65,45061,45120,7.5,True
1024,65,45121,45180,7.5,True
1024,65,45181,45240,7.5,True
1024,65,45241,45300,7.5,True
1024,65,45301,45360,7.5,True
1024,65,45361,45420,7.5,True
1024,65,45421,45480,7.5,True
1024,65,45481,45540,7.5,True
1024,65,45541,45600,7.5,True
1024,65,45601,45660,7.5,True
1024,65,45661,45720,7.5,True
1024,65,45721,45731,7.5,True
1025,53,65776,65820,19.8,False
1025,53,65821,65880,19.8,False
1025,53,65881,65940,19.8,False
1025,53,65941,66000,19.8,False
1025,53,66001,66060,19.8,False
1025,52,66061,66120,19.8,False
1025,52,66121,66180,19.8,False
1025,52,66181,66240,19.8,False
1025,52,66241,66271,19.8,False
1026,56,28686,28740,13.4,False
1026,56,28741,28800,13.4,False
1026,56,28801,28860,13.4,False
1026,56,28861,28920,13.4,False
1026,55,28921,28980,13.4,False
1026,55,28981,29000,13.4,False
1027,65,63046,63060,17.6,False
1027,65,63061,63120,17.6,False
1027,65,63121,63180,17.6,False
1027,65,63181,63240,17.6,False
1027,65,63241,63300,17.6,False
1027,65,63301,63360,17.6,False
1027,65,63361,63420,17.6,False
1027,64,63421,63480,17.6,False
1027,64,63481,63540,17.6,False
1027,64,63541,63600,17.6,False
1027,64,63601,63660,17.6,False
1027,64,63661,63720,17.6,False
1027,64,63721,63780,17.6,False
1027,64,63781,63840,17.6,False
1027,64,63841,63900,17.6,False
1027,63,63901,63960,17.6,False
1027,63,63961,64020,17.6,False
1027,63,64021,64080,17.6,False
1027,63,64081,64140,17.6,False
1027,63,64141,64200,17.6,False
1027,63,64201,64260,17.6,False
1027,63,64261,64320,17.6,False
1027,62,64321,64380,17.6,False
1027,62,64381,64411,17.6,False
1028,45,54934,54960,8.4,True
1028,45,54961,55020,8.4,True
1028,45,55021,55080,8.4,True
1028,45,55081,55140,8.4,True
1028,46,55141,55200,8.4,True
1028,46,55201,55260,8.4,True
1028,46,55261,55320,8.4,True
1028,46,55321,55380,8.4,True
1028,46,55381,55440,8.4,True
1028,46,55441,55500,8.4,True
1028,46,55501,55560,8.4,True
1028,46,55561,55620,8.4,True
1028,46,55621,55680,8.4,True
1028,46,55681,55740,8.4,True
1028,46,55741,55800,8.4,True
1028,46,55801,55860,8.4,True
1028,46,55861,55918,8.4,True
1029,45,53770,53820,9.7,True
1029,45,53821,53880,9.7,True
1029,45,53881,53940,9.7,True
1029,45,53941,54000,9.7,True
1029,45,54001,54060,9.7,True
1029,45,54061,54120,9.7,True
1029,45,54121,54180,9.7,True
1029,45,54181,54240,9.7,True
1029,45,54241,54300,9.7,True
1029,45,54301,54360,9.7,True
1029,45,54361,54420,9.7,True
1029,45,54421,54480,9.7,True
1029,45,54481,54540,9.7,True
1029,44,54541,54600,9.7,True
1029,44,54601,54660,9.7,True
1029,44,54661,54680,9.7,True
103,46,67183,67200,8.2,False
103,46,67201,67260,8.2,False
103,46,67261,67320,8.2,False
103,46,67321,67380,8.2,False
103,46,67381,67440,8.2,False
103,46,67441,67500,8.2,False
103,46,67501,67560,8.2,False
103,46,67561,67620,8.2,False
103,46,67621,67680,8.2,False
103,46,67681,67740,8.2,False
103,46,67741,67800,8.2,False
103,46,67801,67860,8.2,False
103,46,67861,67920,8.2,False
103,46,67921,67980,8.2,False
103,46,67981,68040,8.2,False
103,46,68041,68100,8.2,False
103,46,68101,68160,8.2,False
103,46,68161,68220,8.2,False
103,46,68221,68280,8.2,False
103,46,68281,68340,8.2,False
103,46,68341,68400,8.2,False
103,46,68401,68460,8.2,False
103,46,68461,68520,8.2,False
103,46,68521,68580,8.2,False
103,46,68581,68640,8.2,False
103,46,68641,68700,8.2,False
103,46,68701,68760,8.2,False
103,46,68761,68820,8.2,False
103,46,68821,68880,8.2,False
103,46,68881,68940,8.2,False
103,46,68941,69000,8.2,False
103,46,69001,69060,8.2,False
103,46,69061,69120,8.2,False
103,46,69121,69180,8.2,False
103,46,69181,69240,8.2,False
103,46,69241,69260,8.2,False
1030,45,51844,51900,18.1,True
1030,45,51901,51960,18.1,True
1030,45,51961,52020,18.1,True
1030,45,52021,52080,18.1,True
1030,45,52081,52140,18.1,True
1030,44,52141,52200,18.1,True
1030,44,52201,52216,18.1,True
1031,25,13414,13440,14.8,True
1031,25,13441,13500,14.8,True
1031,25,13501,13560,14.8,True
1031,25,13561,13620,14.8,True
1031,25,13621,13680,14.8,True
1031,25,13681,13740,14.8,True
1031,25,13741,13800,14.8,True
1031,25,13801,13860,14.8,True
1031,25,13861,13920,14.8,True
1031,25,13921,13939,14.8,True
1032,65,70289,70320,18.7,True
1032,65,70321,70380,18.7,True
1032,65,70381,70440,18.7,True
1032,65,70441,70500,18.7,True
1032,65,70501,70560,18.7,True
1032,65,70561,70620,18.7,True
1032,65,70621,70680,18.7,True
1032,65,70681,70740,18.7,True
1032,55,70741,70800,18.7,True
1032,55,70801,70860,18.7,True
1032,55,70861,70920,18.7,True
1032,55,70921,70980,18.7,True
1032,55,70981,71040,18.7,True
1032,56,71041,71100,18.7,True
1032,56,71101,71160,18.7,True
1032,56,71161,71195,18.7,True
1033,45,31587,31620,9.0,True
1033,45,31621,31680,9.0,True
1033,45,31681,31740,9.0,True
1033,45,31741,31800,9.0,True
1033,45,31801,31860,9.0,True
1033,45,31861,31920,9.0,True
1033,45,31921,31976,9.0,True
1034,37,39037,39060,13.4,True
1034,37,39061,39120,13.4,True
1034,37,39121,39180,13.4,True
1034,37,39181,39240,13.4,True
1034,37,39241,39300,13.4,True
1034,36,39301,39360,13.4,True
1034,36,39361,39420,13.4,True
1034,36,39421,39480,13.4,True
1034,36,39481,39540,13.4,True
1034,36,39541,39600,13.4,True
1034,36,39601,39660,13.4,True
1034,36,39661,39720,13.4,True
1034,36,39721,39780,13.4,True
1034,36,39781,39840,13.4,True
1034,36,39841,39900,13.4,True
1034,36,39901,39960,13.4,True
1034,36,39961,40020,13.4,True
1034,46,40021,40045,13.4,True
1035,47,62692,62700,13.8,False
1035,47,62701,62760,13.8,False
1035,46,62761,62820,13.8,False
1035,46,62821,62880,13.8,False
1035,46,62881,62940,13.8,False
1035,46,62941,63000,13.8,False
1035,46,63001,63060,13.8,False
1035,46,63061,63120,13.8,False
1035,46,63121,63180,13.8,False
1035,46,63181,63240,13.8,False
1035,45,63241,63300,13.8,False
1035,45,63301,63360,13.8,False
1035,45,63361,63420,13.8,False
1035,55,63421,63480,13.8,False
1035,55,63481,63540,13.8,False
1035,55,63541,63600,13.8,False
1035,55,63601,63660,13.8,False
1035,55,63661,63720,13.8,False
1035,54,63721,63780,13.8,False
1035,54,63781,63840,13.8,False
1035,54,63841,63900,13.8,False
1035,54,63901,63960,13.8,False
1035,54,63961,64020,13.8,False
1035,54,64021,64080,13.8,False
1035,54,64081,64140,13.8,False
1035,54,64141,64200,13.8,False
1035,53,64201,64260,13.8,False
1035,53,64261,64320,13.8,False
1035,53,64321,64364,13.8,False
1036,47,59744,59760,11.0,True
1036,47,59761,59820,11.0,True
1036,47,59821,59880,11.0,True
1036,47,59881,59930,11.0,True
1037,35,67018,67020,20.0,False
1037,35,67021,67080,20.0,False
1037,45,67081,67140,20.0,False
1037,45,67141,67200,20.0,False
1037,45,67201,67260,20.0,False
1037,45,67261,67320,20.0,False
1037,45,67321,67380,20.0,False
1037,45,67381,67440,20.0,False
1037,45,67441,67500,20.0,False
1037,45,67501,67529,20.0,False
1038,18,27938,27960,6.4,True
1038,18,27961,28020,6.4,True
1038,18,28021,28080,6.4,True
1038,18,28081,28140,6.4,True
1038,18,28141,28200,6.4,True
1038,18,28201,28260,6.4,True
1038,18,28261,28320,6.4,True
1038,18,28321,28380,6.4,True
1038,18,28381,28440,6.4,True
1038,18,28441,28500,6.4,True
1038,18,28501,28560,6.4,True
1038,18,28561,28620,6.4,True
1038,18,28621,28680,6.4,True
1038,18,28681,28740,6.4,True
1038,18,28741,28800,6.4,True
1038,18,28801,28860,6.4,True
1038,18,28861,28920,6.4,True
1038,18,28921,28980,6.4,True
1038,18,28981,28994,6.4,True
1039,44,69420,69420,6.6,False
1039,44,69421,69480,6.6,False
1039,44,69481,69540,6.6,False
1039,44,69541,69573,6.6,False
104,47,62221,62280,16.9,True
104,47,62281,62340,16.9,True
104,46,62341,62400,16.9,True
104,46,62401,62460,16.9,True
104,46,62461,62520,16.9,True
104,46,62521,62580,16.9,True
104,46,62581,62640,16.9,True
104,46,62641,62700,16.9,True
104,46,62701,62760,16.9,True
104,46,62761,62820,16.9,True
104,46,62821,62880,16.9,True
104,46,62881,62940,16.9,True
104,46,62941,63000,16.9,True
104,46,63001,63060,16.9,True
104,46,63061,63080,16.9,True
1040,44,62199,62220,6.0,True
1040,44,62221,62280,6.0,True
1040,44,62281,62340,6.0,True
1040,44,62341,62400,6.0,True
1040,44,62401,62460,6.0,True
1040,44,62461,62520,6.0,True
1040,44,62521,62580,6.0,True
1040,44,62581,62640,6.0,True
1040,44,62641,62700,6.0,True
1040,44,62701,62760,6.0,True
1040,44,62761,62820,6.0,True
1040,44,62821,62880,6.0,True
1040,44,62881,62940,6.0,True
1040,44,62941,63000,6.0,True
1040,44,63001,63060,6.0,True
1040,44,63061,63120,6.0,True
1040,44,63121,63180,6.0,True
1040,44,63181,63240,6.0,True
1040,44,63241,63300,6.0,True
1040,44,63301,63360,6.0,True
1040,44,63361,63420,6.0,True
1040,44,63421,63480,6.0,True
1040,44,63481,63540,6.0,True
1040,44,63541,63600,6.0,True
1040,44,63601,63660,6.0,True
1040,44,63661,63720,6.0,True
1040,44,63721,63780,6.0,True
1040,44,63781,63840,6.0,True
1040,43,63841,63900,6.0,True
1040,43,63901,63960,6.0,True
1040,43,63961,64020,6.0,True
1040,43,64021,64080,6.0,True
1040,43,64081,64140,6.0,True
1040,43,64141,64200,6.0,True
1040,43,64201,64260,6.0,True
1040,43,64261,64320,6.0,True
1040,43,64321,64380,6.0,True
1040,43,64381,64440,6.0,True
1040,43,64441,64500,6.0,True
1040,43,64501,64560,6.0,True
1040,43,64561,64620,6.0,True
1040,43,64621,64680,6.0,True
1040,43,64681,64727,6.0,True
1041,65,62661,62700,19.9,False
1041,65,62701,62760,19.9,False
1041,65,62761,62820,19.9,False
1041,65,62821,62880,19.9,False
1041,65,62881,62940,19.9,False
1041,65,62941,63000,19.9,False
1041,65,63001,63060,19.9,False
1041,65,63061,63120,19.9,False
1041,65,63121,63180,19.9,False
1041,65,63181,63240,19.9,False
1041,65,63241,63300,19.9,False
1041,65,63301,63360,19.9,False
1041,65,63361,63420,19.9,False
1041,65,63421,63480,19.9,False
1041,65,63481,63540,19.9,False
1041,65,63541,63600,19.9,False
1041,65,63601,63660,19.9,False
1041,65,63661,63720,19.9,False
1041,65,63721,63780,19.9,False
1041,65,63781,63840,19.9,False
1041,65,63841,63900,19.9,False
1041,65,63901,63960,19.9,False
1041,65,63961,64020,19.9,False
1041,65,64021,64080,19.9,False
1041,65,64081,64095,19.9,False
1042,64,56935,56940,19.6,False
1042,64,56941,57000,19.6,False
1042,64,57001,57060,19.6,False
1042,64,57061,57120,19.6,False
1042,64,57121,57180,19.6,False
1042,64,57181,57240,19.6,False
1042,64,57241,57300,19.6,False
1042,64,57301,57360,19.6,False
1042,63,57361,57420,19.6,False
1042,63,57421,57480,19.6,False
1042,63,57481,57522,19.6,False
1043,63,59499,59520,5.2,False
1043,63,59521,59580,5.2,False
1043,64,59581,59640,5.2,False
1043,64,59641,59700,5.2,False
1043,64,59701,59705,5.2,False
1044,47,49883,49920,15.2,False
1044,47,49921,49980,15.2,False
1044,47,49981,50040,15.2,False
1044,47,50041,50100,15.2,False
1044,47,50101,50160,15.2,False
1044,47,50161,50220,15.2,False
1044,47,50221,50280,15.2,False
1044,47,50281,50340,15.2,False
1044,47,50341,50400,15.2,False
1044,47,50401,50460,15.2,False
1044,47,50461,50520,15.2,False
1044,47,50521,50580,15.2,False
1044,47,50581,50592,15.2,False
1045,52,65146,65160,9.0,False
1045,52,65161,65220,9.0,False
1045,53,65221,65280,9.0,False
1045,53,65281,65340,9.0,False
1045,53,65341,65400,9.0,False
1045,53,65401,65460,9.0,False
1045,53,65461,65520,9.0,False
1045,53,65521,65580,9.0,False
1045,53,65581,65640,9.0,False
1045,53,65641,65700,9.0,False
1045,53,65701,65760,9.0,False
1045,53,65761,65820,9.0,False
1045,53,65821,65880,9.0,False
1045,53,65881,65940,9.0,False
1045,53,65941,66000,9.0,False
1045,53,66001,66060,9.0,False
1045,53,66061,66120,9.0,False
1045,53,66121,66180,9.0,False
1045,53,66181,66240,9.0,False
1045,53,66241,66300,9.0,False
1045,53,66301,66360,9.0,False
1045,53,66361,66420,9.0,False
1045,53,66421,66480,9.0,False
1045,53,66481,66540,9.0,False
1045,53,66541,66600,9.0,False
1045,53,66601,66660,9.0,False
1045,53,66661,66720,9.0,False
1045,53,66721,66780,9.0,False
1045,53,66781,66840,9.0,False
1045,53,66841,66900,9.0,False
1045,53,66901,66960,9.0,False
1045,53,66961,67020,9.0,False
1045,53,67021,67080,9.0,False
1045,53,67081,67140,9.0,False
1045,53,67141,67200,9.0,False
1045,53,67201,67260,9.0,False
1045,53,67261,67320,9.0,False
1045,53,67321,67380,9.0,False
1045,53,67381,67440,9.0,False
1045,53,67441,67500,9.0,False
1045,53,67501,67560,9.0,False
1045,53,67561,67566,9.0,False
1046,56,59254,59280,6.7,True
1046,56,59281,59340,6.7,True
1046,56,59341,59400,6.7,True
1046,56,59401,59460,6.7,True
1046,46,59461,59520,6.7,True
1046,46,59521,59580,6.7,True
1046,46,59581,59640,6.7,True
1046,46,59641,59700,6.7,True
1046,46,59701,59760,6.7,True
1046,46,59761,59820,6.7,True
1046,46,59821,59825,6.7,True
1047,46,38029,38040,11.8,False
1047,46,38041,38100,11.8,False
1047,46,38101,38160,11.8,False
1047,46,38161,38220,11.8,False
1047,46,38221,38280,11.8,False
1047,46,38281,38340,11.8,False
1047,46,38341,38400,11.8,False
1047,46,38401,38460,11.8,False
1047,46,38461,38520,11.8,False
1047,46,38521,38580,11.8,False
1047,56,38581,38640,11.8,False
1047,56,38641,38700,11.8,False
1047,56,38701,38760,11.8,False
1047,56,38761,38785,11.8,False
1048,35,35041,35100,18.1,True
1048,35,35101,35160,18.1,True
1048,35,35161,35220,18.1,True
1048,35,35221,35280,18.1,True
1048,45,35281,35340,18.1,True
1048,45,35341,35400,18.1,True
1048,45,35401,35460,18.1,True
1048,45,35461,35520,18.1,True
1048,45,35521,35544,18.1,True
1049,75,68267,68280,12.5,True
1049,75,68281,68340,12.5,True
1049,75,68341,68400,12.5,True
1049,75,68401,68460,12.5,True
1049,75,68461,68520,12.5,True
1049,75,68521,68580,12.5,True
1049,74,68581,68640,12.5,True
1049,74,68641,68700,12.5,True
